,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
38261,N34992,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10544400.0,0,0,0,0,0,0,0,0,1,1,0,122 days 01:00:00,0,122,328111.38323182624,233385497065.10742
38278,N35014,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,15728400.0,0,0,0,1,0,1,0,0,1,1,0,182 days 01:00:00,0,182,328111.38323182624,233385497065.10742
38323,N35100,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.68,0,65.6,15210000.0,0,0,0,1,0,1,0,0,1,1,0,176 days 01:00:00,0,176,328111.38323182624,233385497065.10742
38324,N35103,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,72.31,0,32.8,18752400.0,0,0,0,0,0,0,0,0,1,1,0,217 days 01:00:00,0,217,328111.38323182624,233385497065.10742
38330,N35111,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,79.03,0,65.6,35078400.0,0,1,1,1,1,1,1,0,1,1,0,406 days 00:00:00,0,406,328111.38323182624,233385497065.10742
38351,N35146,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,9763200.0,0,0,0,1,0,1,0,0,1,1,0,113 days 00:00:00,0,113,328111.38323182624,233385497065.10742
38373,N35198,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,15210000.0,0,0,0,0,0,0,0,0,1,1,0,176 days 01:00:00,0,176,328111.38323182624,233385497065.10742
38389,N35231,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10976400.0,0,0,0,0,0,0,0,0,1,1,0,127 days 01:00:00,0,127,328111.38323182624,233385497065.10742
38413,N35280,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.53,0,65.6,14173200.0,0,0,0,1,0,1,0,0,1,1,0,164 days 01:00:00,0,164,328111.38323182624,233385497065.10742
38441,N35340,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10112400.0,0,0,0,0,0,0,0,0,1,1,0,117 days 01:00:00,0,117,328111.38323182624,233385497065.10742
38475,N35394,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,14864400.0,0,0,0,1,0,1,0,0,1,1,0,172 days 01:00:00,0,172,328111.38323182624,233385497065.10742
38485,N35413,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10630800.0,0,0,0,0,0,0,0,0,1,1,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
38494,N35434,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,11062800.0,0,0,0,0,0,0,0,0,1,1,0,128 days 01:00:00,0,128,328111.38323182624,233385497065.10742
38496,N35437,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9594000.0,0,0,0,0,0,0,0,0,1,1,0,111 days 01:00:00,0,111,328111.38323182624,233385497065.10742
38497,N35438,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.67,0,32.8,11408400.0,0,0,0,0,0,0,0,0,1,1,0,132 days 01:00:00,0,132,328111.38323182624,233385497065.10742
38535,N35504,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,12099600.0,0,0,0,0,0,0,0,0,1,1,0,140 days 01:00:00,0,140,328111.38323182624,233385497065.10742
38536,N35505,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,13222800.0,0,0,0,1,0,1,0,0,1,1,0,153 days 01:00:00,0,153,328111.38323182624,233385497065.10742
38583,N35591,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,15728400.0,0,0,0,1,0,1,0,0,1,1,0,182 days 01:00:00,0,182,328111.38323182624,233385497065.10742
38604,N35620,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,15123600.0,0,0,0,1,0,1,0,0,1,1,0,175 days 01:00:00,0,175,328111.38323182624,233385497065.10742
38609,N35632,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10026000.0,0,0,0,0,0,0,0,0,1,1,0,116 days 01:00:00,0,116,328111.38323182624,233385497065.10742
38620,N35649,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,89.0,0,65.6,40957200.0,0,0,0,1,0,1,0,0,1,1,0,474 days 01:00:00,0,474,328111.38323182624,233385497065.10742
38627,N35662,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,14864400.0,0,0,0,1,0,1,0,0,1,1,0,172 days 01:00:00,0,172,328111.38323182624,233385497065.10742
38650,N35702,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10890000.0,0,0,0,0,0,0,0,0,1,1,0,126 days 01:00:00,0,126,328111.38323182624,233385497065.10742
38683,N35755,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,11667600.0,0,0,0,0,0,0,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
38698,N35780,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,79.03,0,65.6,30153600.0,0,1,1,1,1,1,1,0,1,1,0,349 days 00:00:00,0,349,328111.38323182624,233385497065.10742
38750,N35858,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,31.56,0,32.8,13222800.0,0,0,0,0,0,0,0,0,1,1,0,153 days 01:00:00,0,153,328111.38323182624,233385497065.10742
38753,N35862,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,15296400.0,0,0,0,0,0,0,0,0,1,1,0,177 days 01:00:00,0,177,328111.38323182624,233385497065.10742
38754,N35863,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10198800.0,0,0,0,0,0,0,0,0,1,1,0,118 days 01:00:00,0,118,328111.38323182624,233385497065.10742
38760,N35874,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9939600.0,0,0,0,0,0,0,0,0,1,1,0,115 days 01:00:00,0,115,328111.38323182624,233385497065.10742
38796,N35932,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9507600.0,0,0,0,0,0,0,0,0,1,1,0,110 days 01:00:00,0,110,328111.38323182624,233385497065.10742
38797,N35933,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9162000.0,0,0,0,0,0,0,0,0,1,1,0,106 days 01:00:00,0,106,328111.38323182624,233385497065.10742
38835,N35991,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,11062800.0,0,0,0,0,0,0,0,0,1,1,0,128 days 01:00:00,0,128,328111.38323182624,233385497065.10742
38854,N36019,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,15123600.0,0,0,0,1,0,1,0,0,1,1,0,175 days 01:00:00,0,175,328111.38323182624,233385497065.10742
38874,N36055,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10803600.0,0,0,0,0,0,0,0,0,1,1,0,125 days 01:00:00,0,125,328111.38323182624,233385497065.10742
38881,N36064,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,16592400.0,0,0,0,1,0,1,0,0,1,1,0,192 days 01:00:00,0,192,328111.38323182624,233385497065.10742
38890,N36084,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8902800.0,0,0,0,0,0,0,0,0,1,1,0,103 days 01:00:00,0,103,328111.38323182624,233385497065.10742
38893,N36090,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9421200.0,0,0,0,0,0,0,0,0,1,1,0,109 days 01:00:00,0,109,328111.38323182624,233385497065.10742
38899,N36100,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10371600.0,0,0,0,0,0,0,0,0,1,1,0,120 days 01:00:00,0,120,328111.38323182624,233385497065.10742
38919,N36134,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,11235600.0,0,0,0,0,0,0,0,0,1,1,0,130 days 01:00:00,0,130,328111.38323182624,233385497065.10742
38920,N36139,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,14432400.0,0,0,0,1,0,1,0,0,1,1,0,167 days 01:00:00,0,167,328111.38323182624,233385497065.10742
38922,N36141,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,11754000.0,0,0,0,0,0,0,0,0,1,1,0,136 days 01:00:00,0,136,328111.38323182624,233385497065.10742
38933,N36162,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,13302000.0,0,0,0,1,0,1,0,0,1,1,0,153 days 23:00:00,0,153,328111.38323182624,233385497065.10742
38993,N36259,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.25,0,32.8,14691600.0,0,0,0,0,0,0,0,0,1,1,0,170 days 01:00:00,0,170,328111.38323182624,233385497065.10742
39015,N36301,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9421200.0,0,0,0,0,0,0,0,0,1,1,0,109 days 01:00:00,0,109,328111.38323182624,233385497065.10742
39018,N36304,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9334800.0,0,0,0,0,0,0,0,0,1,1,0,108 days 01:00:00,0,108,328111.38323182624,233385497065.10742
39023,N36313,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,44.68,0,32.8,13914000.0,0,0,0,0,0,0,0,0,1,1,0,161 days 01:00:00,0,161,328111.38323182624,233385497065.10742
39061,N36377,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,28252800.0,0,0,0,1,0,1,0,0,1,1,0,327 days 00:00:00,0,327,328111.38323182624,233385497065.10742
39063,N36381,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,11408400.0,0,0,0,0,0,0,0,0,1,1,0,132 days 01:00:00,0,132,328111.38323182624,233385497065.10742
39067,N36385,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10544400.0,0,0,0,0,0,0,0,0,1,1,0,122 days 01:00:00,0,122,328111.38323182624,233385497065.10742
39133,N36522,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10803600.0,0,0,0,0,0,0,0,0,1,1,0,125 days 01:00:00,0,125,328111.38323182624,233385497065.10742
39141,N36531,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,21168000.0,0,0,0,1,0,1,0,0,1,1,0,245 days 00:00:00,0,245,328111.38323182624,233385497065.10742
39143,N36533,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,157,79.03,0,65.6,37065600.0,0,1,0,1,1,1,0,0,1,1,0,429 days 00:00:00,0,429,328111.38323182624,233385497065.10742
39144,N36534,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,23414400.0,0,0,0,1,0,1,0,0,1,1,0,271 days 00:00:00,0,271,328111.38323182624,233385497065.10742
39148,N36539,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10198800.0,0,0,0,0,0,0,0,0,1,1,0,118 days 01:00:00,0,118,328111.38323182624,233385497065.10742
39151,N36545,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10285200.0,0,0,0,0,0,0,0,0,1,1,0,119 days 01:00:00,0,119,328111.38323182624,233385497065.10742
39173,N36590,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,14086800.0,0,0,0,1,0,1,0,0,1,1,0,163 days 01:00:00,0,163,328111.38323182624,233385497065.10742
39174,N36594,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,14259600.0,0,0,0,1,0,1,0,0,1,1,0,165 days 01:00:00,0,165,328111.38323182624,233385497065.10742
39263,N36756,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.77,0,32.8,9162000.0,0,0,0,0,0,0,0,0,1,1,0,106 days 01:00:00,0,106,328111.38323182624,233385497065.10742
39284,N36790,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,12358800.0,0,0,0,0,0,0,0,0,1,1,0,143 days 01:00:00,0,143,328111.38323182624,233385497065.10742
39315,N36845,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9939600.0,0,0,0,0,0,0,0,0,1,1,0,115 days 01:00:00,0,115,328111.38323182624,233385497065.10742
39323,N36854,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,14518800.0,0,0,0,1,0,1,0,0,1,1,0,168 days 01:00:00,0,168,328111.38323182624,233385497065.10742
39340,N36889,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9680400.0,0,0,0,0,0,0,0,0,1,1,0,112 days 01:00:00,0,112,328111.38323182624,233385497065.10742
39357,N36920,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,12790800.0,0,0,0,1,0,1,0,0,1,1,0,148 days 01:00:00,0,148,328111.38323182624,233385497065.10742
39363,N36930,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.68,0,65.6,12445200.0,0,0,0,1,0,1,0,0,1,1,0,144 days 01:00:00,0,144,328111.38323182624,233385497065.10742
39370,N36946,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8643600.0,0,0,0,0,0,0,0,0,1,1,0,100 days 01:00:00,0,100,328111.38323182624,233385497065.10742
39382,N36964,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,12618000.0,0,0,0,0,0,0,0,0,1,1,0,146 days 01:00:00,0,146,328111.38323182624,233385497065.10742
39422,N37043,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8384400.0,0,0,0,0,0,0,0,0,1,1,0,97 days 01:00:00,0,97,328111.38323182624,233385497065.10742
39465,N37121,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,8467200.0,0,0,0,1,0,1,0,0,1,1,0,98 days 00:00:00,0,98,328111.38323182624,233385497065.10742
39522,N37231,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8989200.0,0,0,0,0,0,0,0,0,1,1,0,104 days 01:00:00,0,104,328111.38323182624,233385497065.10742
39529,N37240,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,11581200.0,0,0,0,1,0,1,0,0,1,1,0,134 days 01:00:00,0,134,328111.38323182624,233385497065.10742
39530,N37241,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9421200.0,0,0,0,0,0,0,0,0,1,1,0,109 days 01:00:00,0,109,328111.38323182624,233385497065.10742
39531,N37242,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,11926800.0,0,0,0,1,0,1,0,0,1,1,0,138 days 01:00:00,0,138,328111.38323182624,233385497065.10742
39532,N37244,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,11494800.0,0,0,0,1,0,1,0,0,1,1,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
39537,N37254,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9421200.0,0,0,0,0,0,0,0,0,1,1,0,109 days 01:00:00,0,109,328111.38323182624,233385497065.10742
39547,N37268,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9507600.0,0,0,0,0,0,0,0,0,1,1,0,110 days 01:00:00,0,110,328111.38323182624,233385497065.10742
39629,N37401,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,11322000.0,0,0,0,0,0,0,0,0,1,1,0,131 days 01:00:00,0,131,328111.38323182624,233385497065.10742
39641,N37427,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,12531600.0,0,0,0,0,0,0,0,0,1,1,0,145 days 01:00:00,0,145,328111.38323182624,233385497065.10742
39644,N37432,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,36.42,0,32.8,13222800.0,0,0,0,0,0,0,0,0,1,1,0,153 days 01:00:00,0,153,328111.38323182624,233385497065.10742
39658,N37466,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,32.8,0,32.8,8294400.0,0,0,0,0,0,0,0,0,1,0,0,96 days 00:00:00,0,96,328111.38323182624,233385497065.10742
39685,N37508,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,11840400.0,0,0,0,1,0,1,0,0,1,1,0,137 days 01:00:00,0,137,328111.38323182624,233385497065.10742
39696,N37524,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,12704400.0,0,0,0,1,0,1,0,0,1,1,0,147 days 01:00:00,0,147,328111.38323182624,233385497065.10742
39697,N37525,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,32572800.0,0,0,0,0,0,0,0,0,1,1,0,377 days 00:00:00,0,377,328111.38323182624,233385497065.10742
39750,N37615,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8294400.0,0,0,0,0,0,0,0,0,1,1,0,96 days 00:00:00,0,96,328111.38323182624,233385497065.10742
39777,N37681,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,19785600.0,0,0,0,0,0,0,0,0,1,1,0,229 days 00:00:00,0,229,328111.38323182624,233385497065.10742
39799,N37732,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8211600.0,0,0,0,0,0,0,0,0,1,1,0,95 days 01:00:00,0,95,328111.38323182624,233385497065.10742
39814,N37756,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8557200.0,0,0,0,0,0,0,0,0,1,1,0,99 days 01:00:00,0,99,328111.38323182624,233385497065.10742
39819,N37763,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.67,0,32.8,10544400.0,0,0,0,0,0,0,0,0,1,1,0,122 days 01:00:00,0,122,328111.38323182624,233385497065.10742
39833,N37794,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,12531600.0,0,0,0,1,0,1,0,0,1,1,0,145 days 01:00:00,0,145,328111.38323182624,233385497065.10742
39844,N37813,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,91.18,0,65.6,34045200.0,0,1,1,1,1,1,1,0,1,1,0,394 days 01:00:00,0,394,328111.38323182624,233385497065.10742
39864,N37847,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9939600.0,0,0,0,0,0,0,0,0,1,1,0,115 days 01:00:00,0,115,328111.38323182624,233385497065.10742
39871,N37858,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8211600.0,0,0,0,0,0,0,0,0,1,1,0,95 days 01:00:00,0,95,328111.38323182624,233385497065.10742
39888,N37890,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,10281600.0,0,0,0,1,0,1,0,0,1,1,0,119 days 00:00:00,0,119,328111.38323182624,233385497065.10742
39903,N37916,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,15123600.0,0,0,0,1,0,1,0,0,1,1,0,175 days 01:00:00,0,175,328111.38323182624,233385497065.10742
39927,N37956,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,12790800.0,0,0,0,0,0,0,0,0,1,1,0,148 days 01:00:00,0,148,328111.38323182624,233385497065.10742
39951,N37998,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.68,0,65.6,12445200.0,0,0,0,1,0,1,0,0,1,1,0,144 days 01:00:00,0,144,328111.38323182624,233385497065.10742
39964,N38020,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,11149200.0,0,0,0,0,0,0,0,0,1,1,0,129 days 01:00:00,0,129,328111.38323182624,233385497065.10742
39979,N38042,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,11149200.0,0,0,0,0,0,0,0,0,1,1,0,129 days 01:00:00,0,129,328111.38323182624,233385497065.10742
39981,N38047,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,9162000.0,0,0,0,0,0,0,0,0,1,1,0,106 days 01:00:00,0,106,328111.38323182624,233385497065.10742
39993,N38060,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,11926800.0,0,0,0,1,0,1,0,0,1,1,0,138 days 01:00:00,0,138,328111.38323182624,233385497065.10742
40014,N38099,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,17539200.0,0,0,0,1,0,1,0,0,1,1,0,203 days 00:00:00,0,203,328111.38323182624,233385497065.10742
40032,N38124,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,9766800.0,0,0,0,0,0,0,0,0,1,1,0,113 days 01:00:00,0,113,328111.38323182624,233385497065.10742
40056,N38166,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,15206400.0,0,0,0,0,0,0,0,0,1,1,0,176 days 00:00:00,0,176,328111.38323182624,233385497065.10742
40091,N38220,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,16243200.0,0,0,0,1,0,1,0,0,1,1,0,188 days 00:00:00,0,188,328111.38323182624,233385497065.10742
40099,N38235,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,10285200.0,0,0,0,1,0,1,0,0,1,1,0,119 days 01:00:00,0,119,328111.38323182624,233385497065.10742
40122,N38270,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,15375600.0,0,0,0,1,0,1,0,0,1,1,0,177 days 23:00:00,0,177,328111.38323182624,233385497065.10742
40247,N38478,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,9244800.0,0,0,0,1,0,1,0,0,1,1,0,107 days 00:00:00,0,107,328111.38323182624,233385497065.10742
40380,N38713,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,24015600.0,0,1,0,1,0,1,0,0,1,1,1,277 days 23:00:00,0,277,328111.38323182624,233385497065.10742
40382,N38715,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8467200.0,0,0,0,0,0,0,0,0,1,1,0,98 days 00:00:00,0,98,328111.38323182624,233385497065.10742
40405,N38756,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,12355200.0,0,0,0,1,0,1,0,0,1,1,0,143 days 00:00:00,0,143,328111.38323182624,233385497065.10742
40424,N38791,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,10368000.0,0,0,0,1,0,1,0,0,1,1,0,120 days 00:00:00,0,120,328111.38323182624,233385497065.10742
40639,N39144,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,158,109.0,0,65.5,26265600.0,0,1,1,1,1,1,1,0,1,1,0,304 days 00:00:00,0,304,328111.38323182624,233385497065.10742
40661,N39181,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,15030000.0,0,0,0,1,0,1,0,0,1,1,0,173 days 23:00:00,0,173,328111.38323182624,233385497065.10742
40707,N39256,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,47.16,0,65.5,13647600.0,0,0,0,1,0,1,0,0,1,1,0,157 days 23:00:00,0,157,328111.38323182624,233385497065.10742
40728,N39289,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,13474800.0,0,0,0,0,0,0,0,0,1,1,0,155 days 23:00:00,0,155,328111.38323182624,233385497065.10742
40745,N39318,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,11574000.0,0,0,0,1,0,1,0,0,1,1,0,133 days 23:00:00,0,133,328111.38323182624,233385497065.10742
40751,N39327,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
40799,N39409,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12351600.0,0,0,0,0,0,0,0,0,1,1,0,142 days 23:00:00,0,142,328111.38323182624,233385497065.10742
40806,N39421,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,14338800.0,0,0,0,0,0,0,0,0,1,1,0,165 days 23:00:00,0,165,328111.38323182624,233385497065.10742
40834,N39460,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,44.68,0,32.8,12006000.0,0,0,0,0,0,0,0,0,1,1,0,138 days 23:00:00,0,138,328111.38323182624,233385497065.10742
40918,N39618,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,47.16,0,65.5,14252400.0,0,0,0,1,0,1,0,0,1,1,0,164 days 23:00:00,0,164,328111.38323182624,233385497065.10742
40942,N39655,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,10278000.0,0,0,0,0,0,0,0,0,1,1,0,118 days 23:00:00,0,118,328111.38323182624,233385497065.10742
40959,N39685,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,9241200.0,0,0,0,0,0,0,0,0,1,1,0,106 days 23:00:00,0,106,328111.38323182624,233385497065.10742
41000,N39748,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,47.16,0,32.0,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
41027,N39794,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,13215600.0,0,0,0,1,0,1,0,0,1,1,0,152 days 23:00:00,0,152,328111.38323182624,233385497065.10742
41055,N39862,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12783600.0,0,0,0,0,0,0,0,0,1,1,0,147 days 23:00:00,0,147,328111.38323182624,233385497065.10742
41056,N39863,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.0,0,65.5,12178800.0,0,0,0,1,0,1,0,0,1,1,0,140 days 23:00:00,0,140,328111.38323182624,233385497065.10742
